#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-1105,ASNAP,2018/08/24 12:16:53,45.93342292,-129.98223287,16945.280671,20386.671023,184.25,-13.1,4.0,1.04,1512.78,1513.82,HMR2300,6873.3,-7633.3,49073.3,50136.8,,,,,,,,KM1813,,
J2-1105,EVT,2018/08/24 12:17:03,45.93341485,-129.98224611,16944.249838,20385.773104,181.61,-14.0,3.4,1.44,1512.16,1513.6,HMR2300,6393.3,-5853.3,49440.0,50194.1,,,,,,,,KM1813,DLG,FREE_FORM: Leaving the benchmark and ready to transit. 
J2-1105,ASNAP,2018/08/24 12:17:23,45.93340084,-129.98226812,16942.537223,20384.216594,163.00,-13.5,4.0,1.50,1512.40,1513.9,HMR2300,4333.3,240.0,49706.7,49895.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:17:53,45.93335961,-129.98232894,16937.804809,20379.634031,199.04,-14.1,3.1,3.24,1510.69,1513.93,HMR2300,5966.7,-12393.3,48726.7,50630.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:18:23,45.93330258,-129.98240801,16931.652113,20373.294751,223.20,-15.0,2.4,3.71,1509.47,1513.18,HMR2300,1346.7,-20773.3,46960.0,51367.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:18:53,45.93323162,-129.98250172,16924.360074,20365.408004,222.89,-13.8,3.0,4.38,1509.07,1513.45,HMR2300,1926.7,-21240.0,46513.3,51169.7,,,,,,,,KM1813,,
J2-1105,EVT,2018/08/24 12:19:07,45.93319476,-129.98254896,16920.684363,20361.311315,219.00,-15.0,3.0,6.94,1506.52,1513.46,HMR2300,1466.7,-19746.7,47373.3,51345.1,,,,,,,,KM1813,DLG,FREE_FORM: Next is AX-309 at 970m away. 
J2-1105,ASNAP,2018/08/24 12:19:23,45.93315009,-129.98260514,16916.312596,20356.346383,226.92,-14.1,3.3,9.69,1503.58,1513.27,HMR2300,900.0,-21553.3,47386.7,52065.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:19:53,45.93306177,-129.98271330,16907.896557,20346.529957,217.91,-15.0,3.5,15.09,1498.32,1513.41,HMR2300,1386.7,-19426.7,48566.7,52326.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:20:23,45.93297641,-129.98281448,16900.023502,20337.043345,224.15,-12.4,2.6,22.79,1490.63,1513.42,HMR2300,3093.3,-20466.7,49020.0,53211.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:20:53,45.93289686,-129.98290570,16892.925321,20328.201681,227.24,-13.8,3.9,35.13,1478.53,1513.66,HMR2300,1280.0,-22333.3,48740.0,53628.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:21:23,45.93283047,-129.98297894,16887.225572,20320.822385,226.28,-12.8,2.6,50.21,1463.43,1513.64,HMR2300,2380.0,-21320.0,49246.7,53716.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:21:53,45.93277686,-129.98303502,16882.861932,20314.863141,233.49,-11.8,4.5,66.03,1447.45,1513.48,HMR2300,2000.0,-24333.3,48193.3,54025.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:22:23,45.93273690,-129.98307364,16879.857039,20310.422218,234.06,-10.4,3.9,83.30,1430.30,1513.6,HMR2300,3533.3,-23813.3,48300.0,53967.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:22:53,45.93270186,-129.98310246,16877.614777,20306.528241,227.18,-12.3,6.6,98.99,1415.12,1514.11,HMR2300,3286.7,-23606.7,48673.3,54195.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:23:23,45.93268449,-129.98311154,16876.907673,20304.597198,214.96,-12.1,2.8,99.36,1414.74,1514.1,HMR2300,5080.0,-17833.3,50646.7,53934.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:23:53,45.93267434,-129.98310818,16877.169426,20303.469342,214.48,-12.6,3.0,99.39,1414.69,1514.08,HMR2300,5000.0,-17620.0,50873.3,54070.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:24:23,45.93267435,-129.98309162,16878.458015,20303.469889,212.22,-12.8,2.8,99.10,1414.66,1513.76,HMR2300,5413.3,-16773.3,50966.7,53928.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:24:53,45.93268216,-129.98306511,16880.520784,20304.337881,211.05,-12.2,2.8,98.96,1414.73,1513.69,HMR2300,5606.7,-16486.7,50846.7,53746.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:25:23,45.93269523,-129.98303235,16883.070097,20305.791270,214.25,-12.2,2.8,98.99,1414.69,1513.68,HMR2300,5200.0,-17286.7,50333.3,53472.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:25:53,45.93270895,-129.98300171,16885.454386,20307.315585,217.72,-12.3,3.1,99.09,1414.59,1513.68,HMR2300,4860.0,-18626.7,50206.7,53770.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:26:23,45.93272777,-129.98296231,16888.520065,20309.407819,213.18,-12.3,2.9,98.89,1414.68,1513.57,HMR2300,5573.3,-17120.0,50820.0,53915.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:26:53,45.93274818,-129.98292178,16891.673626,20311.676479,215.34,-12.4,2.9,98.98,1414.66,1513.64,HMR2300,5033.3,-17846.7,50320.0,53627.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:27:23,45.93276981,-129.98288078,16894.863846,20314.079779,214.15,-11.8,2.9,98.84,1414.63,1513.47,HMR2300,5613.3,-17466.7,50366.7,53604.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:27:53,45.93279226,-129.98283997,16898.040084,20316.575357,214.58,-12.2,2.8,98.90,1414.71,1513.61,HMR2300,5506.7,-17293.3,50560.0,53718.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:28:23,45.93281174,-129.98280569,16900.707210,20318.740438,214.12,-12.4,2.9,99.10,1414.67,1513.77,HMR2300,5140.0,-17373.3,50346.7,53507.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:28:53,45.93283663,-129.98276287,16904.039425,20321.506848,215.30,-11.9,2.9,98.89,1414.64,1513.53,HMR2300,5733.3,-17526.7,50353.3,53623.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:29:23,45.93286277,-129.98271831,16907.506247,20324.412088,216.37,-12.6,2.9,98.95,1414.62,1513.57,HMR2300,4606.7,-17940.0,50193.3,53501.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:29:53,45.93289006,-129.98267138,16911.158403,20327.445706,217.50,-12.5,3.0,98.81,1414.54,1513.35,HMR2300,4753.3,-18500.0,50260.0,53767.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:30:23,45.93291855,-129.98262116,16915.066452,20330.611755,215.99,-12.4,2.9,98.64,1414.64,1513.28,HMR2300,5166.7,-17760.0,50280.0,53574.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:30:53,45.93294790,-129.98256758,16919.235642,20333.874417,215.64,-11.8,2.7,98.89,1414.56,1513.45,HMR2300,5473.3,-17580.0,50193.3,53463.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:31:23,45.93297818,-129.98251026,16923.695697,20337.239650,218.22,-12.9,2.9,98.88,1414.59,1513.47,HMR2300,4386.7,-18393.3,50260.0,53699.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:31:53,45.93300941,-129.98244919,16928.447646,20340.710761,218.11,-12.6,2.9,98.83,1414.57,1513.4,HMR2300,4840.0,-18313.3,50040.0,53505.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:32:23,45.93304158,-129.98238469,16933.466563,20344.285865,217.74,-12.6,2.9,98.95,1414.54,1513.49,HMR2300,4893.3,-18193.3,50080.0,53506.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:32:53,45.93307474,-129.98231693,16938.739125,20347.972083,219.82,-12.4,2.9,99.05,1414.54,1513.59,HMR2300,4913.3,-18846.7,49920.0,53584.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:33:23,45.93310893,-129.98224598,16944.260616,20351.772176,219.20,-12.6,3.1,99.23,1414.55,1513.78,HMR2300,4700.0,-18900.0,49853.3,53522.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:33:53,45.93314419,-129.98217166,16950.043695,20355.690290,218.58,-12.8,2.9,99.70,1414.42,1514.12,HMR2300,4693.3,-18413.3,50033.3,53520.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:34:23,45.93318061,-129.98209356,16956.120459,20359.738870,220.02,-12.4,2.9,99.51,1414.37,1513.88,HMR2300,4640.0,-18786.7,49846.7,53471.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:34:53,45.93321830,-129.98201138,16962.515402,20363.928107,222.62,-12.1,3.2,101.54,1412.40,1513.94,HMR2300,4880.0,-20313.3,50453.3,54607.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:35:23,45.93325748,-129.98192475,16969.256690,20368.282237,220.72,-11.0,2.8,108.16,1405.73,1513.89,HMR2300,5753.3,-18966.7,49766.7,53568.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:35:53,45.93329841,-129.98183352,16976.355251,20372.831661,217.90,-13.0,2.7,108.70,1405.85,1514.55,HMR2300,4620.0,-17886.7,50280.0,53566.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:36:23,45.93334010,-129.98174072,16983.576373,20377.465338,221.41,-12.0,2.9,108.79,1406.03,1514.82,HMR2300,5086.7,-19073.3,49820.0,53588.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:36:53,45.93336201,-129.98169230,16987.344104,20379.901009,221.12,-12.5,3.0,108.86,1405.98,1514.84,HMR2300,4686.7,-19220.0,49846.7,53628.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:37:23,45.93340550,-129.98159741,16994.727713,20384.734452,220.21,-11.9,2.8,108.08,1405.93,1514.01,HMR2300,5286.7,-18633.3,49993.3,53614.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:37:53,45.93345236,-129.98149755,17002.498463,20389.943163,221.19,-11.8,3.1,107.80,1405.86,1513.66,HMR2300,5320.0,-19233.3,49793.3,53643.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:38:23,45.93349541,-129.98140821,17009.450168,20394.727747,221.21,-12.6,2.8,107.98,1405.94,1513.92,HMR2300,4446.7,-19013.3,50000.0,53677.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:38:53,45.93353884,-129.98132043,17016.280903,20399.554105,221.79,-12.3,2.8,108.19,1405.84,1514.03,HMR2300,4860.0,-19093.3,49953.3,53698.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:39:23,45.93358916,-129.98122111,17024.009000,20405.146969,220.92,-11.9,2.8,108.28,1405.78,1514.06,HMR2300,5353.3,-18800.0,50040.0,53722.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:39:53,45.93363140,-129.98113928,17030.377046,20409.842229,220.68,-12.1,3.1,108.31,1405.82,1514.13,HMR2300,5213.3,-19033.3,50066.7,53815.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:40:23,45.93368133,-129.98104372,17037.812732,20415.391857,221.57,-11.9,3.0,108.28,1405.94,1514.22,HMR2300,5173.3,-19213.3,50040.0,53850.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:40:53,45.93373149,-129.98094832,17045.236157,20420.966280,221.33,-12.5,3.0,108.88,1405.90,1514.78,HMR2300,4606.7,-19113.3,50133.3,53850.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:41:23,45.93378221,-129.98085160,17052.761966,20426.604061,222.61,-12.7,2.7,109.05,1405.94,1514.99,HMR2300,4306.7,-19300.0,50233.3,53985.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:41:53,45.93383387,-129.98075197,17060.514879,20432.346020,221.76,-12.1,2.9,109.06,1405.81,1514.87,HMR2300,5126.7,-19200.0,50180.0,53971.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:42:23,45.93388665,-129.98064827,17068.583988,20438.211748,224.91,-12.1,2.9,109.73,1405.73,1515.46,HMR2300,4540.0,-20093.3,50026.7,54102.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:42:53,45.93394048,-129.98054015,17076.997216,20444.194805,225.52,-12.6,2.9,111.04,1404.44,1515.48,HMR2300,3793.3,-19606.7,49346.7,53234.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:43:23,45.93399548,-129.98042735,17085.774629,20450.307573,223.84,-12.1,2.7,117.57,1398.32,1515.89,HMR2300,4753.3,-19606.7,50186.7,54089.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:43:53,45.93405187,-129.98030986,17094.916871,20456.575117,222.85,-12.5,2.9,117.12,1398.75,1515.87,HMR2300,4533.3,-19480.0,50220.0,54056.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:44:23,45.93409746,-129.98021421,17102.359824,20461.642946,223.26,-11.9,3.0,117.02,1398.79,1515.81,HMR2300,4866.7,-19660.0,50113.3,54051.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:44:53,45.93415580,-129.98009203,17111.867086,20468.127448,223.51,-12.2,3.0,116.99,1398.77,1515.76,HMR2300,4600.0,-19720.0,50166.7,54099.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:45:23,45.93421545,-129.97996850,17121.479832,20474.756890,223.58,-11.8,3.0,117.15,1398.71,1515.86,HMR2300,4926.7,-19726.7,50066.7,54037.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:45:53,45.93427613,-129.97984513,17131.079350,20481.500838,223.13,-11.6,3.0,117.28,1398.72,1516,HMR2300,5133.3,-19613.3,50006.7,53960.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:46:23,45.93433806,-129.97972204,17140.657218,20488.384324,222.92,-12.4,2.9,117.17,1398.73,1515.9,HMR2300,4380.0,-19500.0,50206.7,54038.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:46:53,45.93438775,-129.97962540,17148.177489,20493.906921,222.66,-12.4,2.9,117.28,1398.73,1516.01,HMR2300,4466.7,-19366.7,50240.0,54028.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:47:23,45.93445067,-129.97950554,17157.504006,20500.900296,222.88,-12.0,3.0,118.87,1398.72,1517.59,HMR2300,4740.0,-19493.3,50080.0,53948.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:47:53,45.93450424,-129.97940539,17165.297618,20506.854407,223.52,-11.9,3.0,117.98,1398.68,1516.66,HMR2300,4800.0,-19700.0,50006.7,53961.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:48:23,45.93456639,-129.97929069,17174.222891,20513.762566,223.00,-12.6,3.0,117.30,1398.68,1515.98,HMR2300,4040.0,-19553.3,50266.7,54086.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:48:53,45.93462793,-129.97917791,17182.998686,20520.602589,223.15,-12.8,2.9,117.48,1398.72,1516.2,HMR2300,4000.0,-19413.3,50220.0,53990.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:49:23,45.93468912,-129.97906579,17191.723239,20527.403526,223.12,-11.9,3.0,117.18,1398.69,1515.87,HMR2300,4793.3,-19480.0,50000.0,53874.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:49:53,45.93475219,-129.97894965,17200.760368,20534.412938,224.08,-12.1,3.0,116.99,1398.68,1515.67,HMR2300,4446.7,-19826.7,49940.0,53915.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:50:23,45.93481340,-129.97883592,17209.610180,20541.216471,225.10,-12.6,3.0,116.94,1398.73,1515.67,HMR2300,3853.3,-20133.3,49946.7,53989.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:50:53,45.93487396,-129.97872209,17218.467679,20547.947277,225.24,-12.1,3.0,116.95,1398.71,1515.66,HMR2300,4273.3,-20073.3,49860.0,53918.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:51:23,45.93493526,-129.97860529,17227.555860,20554.760059,224.16,-12.6,2.9,117.22,1398.65,1515.87,HMR2300,4120.0,-19726.7,49953.3,53865.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:51:53,45.93498857,-129.97850229,17235.570814,20560.685359,225.98,-12.7,3.1,117.05,1398.67,1515.72,HMR2300,3720.0,-20380.0,49840.0,53974.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:52:23,45.93504203,-129.97839760,17243.717523,20566.628102,225.80,-12.3,2.9,117.09,1398.68,1515.77,HMR2300,4013.3,-20193.3,49813.3,53900.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:52:53,45.93510758,-129.97826730,17253.856044,20573.913705,225.32,-12.0,3.0,117.29,1398.64,1515.93,HMR2300,4446.7,-20073.3,49793.3,53871.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:53:23,45.93516778,-129.97814587,17263.304947,20580.604400,225.76,-12.4,2.9,117.24,1398.61,1515.85,HMR2300,4033.3,-20086.7,49746.7,53800.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:53:53,45.93522748,-129.97802415,17272.777142,20587.239529,225.18,-12.7,2.9,117.12,1398.62,1515.74,HMR2300,3900.0,-19953.3,49920.0,53901.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:54:23,45.93528701,-129.97790207,17282.276358,20593.856482,224.88,-12.5,2.9,117.24,1398.70,1515.94,HMR2300,4320.0,-19806.7,49806.7,53774.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:54:53,45.93534655,-129.97778003,17291.772942,20600.473221,225.12,-11.9,2.9,117.25,1398.64,1515.89,HMR2300,4626.7,-19860.0,49766.7,53782.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:55:23,45.93540633,-129.97765816,17301.256262,20607.117971,224.98,-12.9,3.0,117.69,1398.63,1516.32,HMR2300,3820.0,-19806.7,49806.7,53736.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:55:53,45.93546673,-129.97753620,17310.746235,20613.831657,225.05,-12.3,2.9,118.03,1398.63,1516.66,HMR2300,4300.0,-19826.7,49800.0,53773.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:56:23,45.93552774,-129.97741446,17320.218944,20620.612026,224.97,-12.7,3.0,119.17,1398.64,1517.81,HMR2300,4120.0,-19800.0,49760.0,53712.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:56:53,45.93558946,-129.97729281,17329.684911,20627.472294,224.33,-12.7,3.0,118.94,1398.63,1517.57,HMR2300,4193.3,-19640.0,49860.0,53752.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:57:23,45.93565181,-129.97717143,17339.130253,20634.402156,224.82,-12.3,3.0,118.98,1398.66,1517.64,HMR2300,4486.7,-19773.3,49686.7,53664.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:57:53,45.93571476,-129.97705016,17348.566679,20641.398146,224.81,-12.6,2.9,119.09,1398.65,1517.74,HMR2300,4140.0,-19640.0,49773.3,53668.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:58:23,45.93577816,-129.97692871,17358.017322,20648.445735,225.25,-12.8,2.9,117.83,1398.67,1516.5,HMR2300,4126.7,-19813.3,49706.7,53668.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:58:53,45.93584159,-129.97680710,17367.480416,20655.494883,224.79,-12.2,3.0,117.22,1398.70,1515.92,HMR2300,4740.0,-19700.0,49620.0,53597.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:59:23,45.93590568,-129.97668322,17377.119991,20662.618735,225.40,-12.7,2.9,117.49,1398.64,1516.13,HMR2300,4233.3,-19886.7,49673.3,53673.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 12:59:53,45.93596468,-129.97656787,17386.095644,20669.176422,225.34,-13.1,2.9,117.54,1398.67,1516.21,HMR2300,3906.7,-19773.3,49773.3,53699.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:00:23,45.93602245,-129.97645354,17394.991898,20675.596817,225.79,-12.9,2.9,117.37,1398.76,1516.13,HMR2300,4033.3,-19906.7,49706.7,53696.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:00:53,45.93608714,-129.97632409,17405.065121,20682.786999,225.08,-12.4,3.0,117.37,1398.65,1516.02,HMR2300,4500.0,-19740.0,49633.3,53604.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:01:23,45.93615153,-129.97619423,17415.169474,20689.943410,225.69,-13.2,3.0,117.43,1398.74,1516.17,HMR2300,3873.3,-19946.7,49753.3,53742.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:01:53,45.93621590,-129.97606413,17425.293435,20697.097946,225.09,-13.0,2.9,118.10,1398.81,1516.91,HMR2300,4193.3,-19693.3,49840.0,53753.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:02:23,45.93627497,-129.97594511,17434.554487,20703.663682,224.88,-12.5,3.0,117.50,1398.69,1516.19,HMR2300,4660.0,-19673.3,49760.0,53710.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:02:53,45.93633520,-129.97582464,17443.928708,20710.358130,225.24,-13.2,3.0,117.49,1398.71,1516.2,HMR2300,4040.0,-19773.3,49780.0,53715.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:03:23,45.93639809,-129.97570000,17453.627750,20717.347386,225.47,-12.2,3.0,117.28,1398.76,1516.04,HMR2300,4840.0,-19853.3,49640.0,53681.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:03:53,45.93645991,-129.97557846,17463.085446,20724.218855,226.07,-12.3,3.0,117.60,1398.72,1516.32,HMR2300,4666.7,-20066.7,49646.7,53751.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:04:23,45.93651997,-129.97546081,17472.239599,20730.894702,226.02,-12.2,2.9,117.38,1398.70,1516.08,HMR2300,4860.0,-20006.7,49633.3,53734.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:04:53,45.93657921,-129.97534423,17481.311673,20737.478341,225.53,-12.4,3.0,117.49,1398.75,1516.24,HMR2300,4786.7,-19933.3,49700.0,53761.9,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:05:23,45.93663385,-129.97523479,17489.827281,20743.551123,227.40,-11.9,3.0,117.57,1398.78,1516.35,HMR2300,4880.0,-20533.3,49460.0,53774.8,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:05:53,45.93668481,-129.97512951,17498.019716,20749.215258,227.16,-11.8,2.2,117.94,1398.91,1516.85,HMR2300,4980.0,-19913.3,49713.3,53784.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:06:23,45.93673355,-129.97502442,17506.197346,20754.632673,226.77,-12.6,2.6,107.53,1409.60,1517.13,HMR2300,4386.7,-20086.7,49726.7,53809.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:06:53,45.93677975,-129.97491978,17514.339536,20759.767571,227.33,-13.2,2.8,94.81,1423.15,1517.96,HMR2300,3773.3,-20346.7,49773.3,53903.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:07:23,45.93682108,-129.97482185,17521.960083,20764.361331,226.97,-12.3,2.5,82.02,1435.74,1517.76,HMR2300,4606.7,-20040.0,49733.3,53816.6,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:07:53,45.93687212,-129.97469596,17531.755812,20770.034058,226.07,-12.5,1.8,69.26,1448.96,1518.22,HMR2300,4673.3,-19073.3,50066.7,53780.1,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:08:23,45.93692131,-129.97457062,17541.508955,20775.501662,227.21,-12.4,2.7,58.10,1460.40,1518.5,HMR2300,4466.7,-20160.0,49640.0,53763.4,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:08:53,45.93696734,-129.97445075,17550.836176,20780.617120,228.59,-13.2,3.3,50.78,1468.43,1519.21,HMR2300,3573.3,-21206.7,49406.7,53884.2,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:09:23,45.93701593,-129.97432216,17560.842305,20786.018510,229.57,-13.4,3.6,47.39,1471.88,1519.27,HMR2300,3133.3,-21686.7,49266.7,53919.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:09:53,45.93705272,-129.97422398,17568.482637,20790.107168,229.14,-13.9,3.6,44.11,1475.15,1519.26,HMR2300,3333.3,-21533.3,50173.3,54700.6,,,,,,,,KM1813,,
J2-1105,EVT,2018/08/24 13:10:20,45.93710648,-129.97408011,17579.677259,20796.082821,229.77,-13.8,3.5,42.34,1477.02,1519.36,HMR2300,2793.3,-21713.3,49253.3,53899.6,,,,,,,,KM1813,DLG,FREE_FORM: Jason heading down to seafloor near benchmark AX-309 RSN-PN. 
J2-1105,ASNAP,2018/08/24 13:10:23,45.93711203,-129.97406532,17580.828154,20796.698906,229.99,-13.6,3.2,42.04,1477.36,1519.4,HMR2300,2920.0,-21626.7,49293.3,53908.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:10:53,45.93716863,-129.97391580,17592.462942,20802.989680,231.13,-13.8,3.7,38.89,1480.65,1519.54,HMR2300,2540.0,-22240.0,49013.3,53883.0,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:11:23,45.93722640,-129.97376853,17603.922319,20809.410946,229.97,-13.9,3.5,35.78,1484.07,1519.85,HMR2300,2653.3,-21846.7,49186.7,53885.5,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:11:53,45.93728569,-129.97362696,17614.938400,20816.000297,231.40,-13.5,3.3,32.58,1487.51,1520.09,HMR2300,2700.0,-22106.7,48960.0,53787.3,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:12:23,45.93734793,-129.97349204,17625.437539,20822.918334,231.41,-14.2,3.4,29.08,1490.95,1520.03,HMR2300,2206.7,-22173.3,48906.7,53743.7,,,,,,,,KM1813,,
J2-1105,ASNAP,2018/08/24 13:12:53,45.93740255,-129.97338613,17633.678622,20828.989531,230.40,-14.3,3.5,25.87,1494.37,1520.24,HMR2300,2453.3,-22020.0,48960.0,53739.9,,,,,,,,KM1813,,
