#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-787,ASNAP,2014/08/14 05:15:50,45.91744371,-129.99325849,2462.57,86.37,80.00,-3.5,-0.9,0.00,1530.86,1530.86,HMR2300,-10040.0,30826.7,36246.7,48630.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:16:20,45.91744406,-129.99325592,2462.76,86.41,79.85,-2.3,-1.2,0.00,1530.94,1530.94,HMR2300,-9160.0,31113.3,36320.0,48693.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:16:50,45.91743822,-129.99325377,2462.93,85.76,84.41,-5.3,-1.6,0.00,1530.45,1530.45,HMR2300,-9566.7,32073.3,35173.3,48552.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:17:20,45.91741136,-129.99325783,2462.62,82.77,10.81,-1.7,0.3,0.00,1531.10,1531.1,HMR2300,-22366.7,12240.0,43226.7,50186.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:17:50,45.91741211,-129.99325469,2462.86,82.86,19.07,2.3,1.9,0.00,1531.56,1531.56,HMR2300,-18680.0,14406.7,43860.0,49801.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:18:20,45.91740673,-129.99324964,2463.25,82.26,343.52,-2.6,-0.5,0.00,1531.26,1531.26,HMR2300,-20340.0,3393.3,46100.0,50501.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:18:50,45.91740785,-129.99325040,2463.19,82.38,344.49,-4.8,-0.6,0.00,1531.15,1531.15,HMR2300,-22380.0,3340.0,45086.7,50446.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:19:20,45.91740805,-129.99325304,2462.99,82.40,344.41,-5.2,-1.2,0.00,1531.12,1531.12,HMR2300,-22546.7,3800.0,44940.0,50422.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:19:50,45.91740762,-129.99325199,2463.07,82.36,339.19,-7.4,0.2,0.00,1530.94,1530.94,HMR2300,-23200.0,726.7,44953.3,50592.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:20:20,45.91740527,-129.99321045,2466.29,82.09,314.57,-6.4,-1.2,0.00,1529.59,1529.59,HMR2300,-17146.7,-3680.0,48086.7,51184.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:20:50,45.91738817,-129.99318896,2467.96,80.19,146.51,-6.2,-0.2,0.00,1525.89,1525.89,HMR2300,10226.7,26140.0,39906.7,48789.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:21:20,45.91738291,-129.99321185,2466.18,79.61,257.14,-7.5,-0.2,0.00,1522.23,1522.23,HMR2300,2333.3,-5020.0,52220.0,52512.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:21:50,45.91739018,-129.99321532,2465.91,80.42,306.43,-6.8,-0.1,0.00,1524.91,1524.91,HMR2300,-13206.7,-5966.7,49906.7,51968.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:22:20,45.91740846,-129.99320258,2466.90,82.45,257.60,-7.2,-0.6,0.00,1527.99,1527.99,HMR2300,3646.7,-4973.3,51653.3,52020.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:22:50,45.91743086,-129.99319974,2467.12,84.94,196.05,-7.0,0.3,0.00,1529.54,1529.54,HMR2300,15993.3,11593.3,47046.7,51025.3,,,,,,,,RB-14-03,,
J2-787,EVT,2014/08/14 05:23:09,45.91744121,-129.99320313,2466.86,86.09,200.40,-6.5,0.4,0.00,1528.76,1528.76,HMR2300,16380.0,10533.3,47366.7,51213.8,,,,,,,,RB-14-03,HDF,hdFrameGrab: RGB.20140814_052309_198.tif
J2-787,ASNAP,2014/08/14 05:23:20,45.91744509,-129.99319600,2467.41,86.52,190.13,-7.0,-0.1,0.00,1529.73,1529.73,HMR2300,16353.3,13393.3,46426.7,51012.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:23:50,45.91744309,-129.99320375,2466.81,86.30,194.92,-4.4,-1.3,0.00,1530.78,1530.78,HMR2300,18360.0,12293.3,46233.3,51241.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:24:20,45.91744437,-129.99319599,2467.41,86.44,194.23,-4.3,1.0,0.00,1530.85,1530.85,HMR2300,18213.3,10773.3,46773.3,51337.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:24:50,45.91744416,-129.99319678,2467.35,86.42,192.20,-2.2,-1.1,0.00,1530.89,1530.89,HMR2300,20053.3,12886.7,45200.0,51100.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:25:20,45.91744047,-129.99319841,2467.23,86.01,191.32,-9.7,1.3,0.00,1530.38,1530.38,HMR2300,14686.7,12186.7,47473.3,51165.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:25:50,45.91743684,-129.99320193,2466.95,85.60,191.98,-4.1,0.2,0.00,1530.93,1530.93,HMR2300,18626.7,12133.3,46073.3,51155.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:26:20,45.91743594,-129.99319797,2467.26,85.50,184.28,-7.2,7.1,0.00,1530.99,1530.99,HMR2300,16046.7,10020.0,47766.7,51376.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:26:50,45.91743531,-129.99319985,2467.11,85.43,191.85,-6.8,-0.4,0.00,1530.64,1530.64,HMR2300,16380.0,12806.7,46533.3,50967.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:27:20,45.91743296,-129.99319034,2467.85,85.17,193.43,-7.9,-0.6,0.00,1523.47,1523.47,HMR2300,15026.7,13960.0,46666.7,50975.1,,,,,,,,RB-14-03,,
J2-787,EVT,2014/08/14 05:27:21,45.91743244,-129.99318993,2467.88,85.12,193.37,-7.7,-0.6,0.00,1522.79,1522.79,HMR2300,15086.7,13993.3,46693.3,51026.3,,,,,,,,RB-14-03,DLG,TXT: Oil bubbles observed outside the the right arm
J2-787,EVT,2014/08/14 05:27:30,45.91742805,-129.99318543,2468.23,84.63,191.60,-8.3,-0.3,0.00,1518.07,1518.07,HMR2300,14540.0,15366.7,46620.0,51195.4,,,,,,,,RB-14-03,DLG,JASON: Jason on bottom
J2-787,EVT,2014/08/14 05:27:39,45.91742480,-129.99317951,2468.69,84.27,169.02,-8.3,-1.0,0.00,1513.39,1513.39,HMR2300,12333.3,23006.7,43500.0,50731.3,,,,,,,,RB-14-03,DLG,JASON: Jason off bottom
J2-787,ASNAP,2014/08/14 05:27:50,45.91738853,-129.99316789,2469.59,80.23,171.28,-11.2,-0.7,0.00,1508.90,1508.9,HMR2300,10400.0,21973.3,44786.7,50959.1,,,,,,,,RB-14-03,,
J2-787,EVT,2014/08/14 05:28:19,45.91727155,-129.99313067,2472.48,67.23,170.46,-11.3,-0.7,0.00,1505.85,1505.85,HMR2300,10253.3,22726.7,44160.0,50712.3,,,,,,,,RB-14-03,DLG,TXT: Recovery: head back to surface to investigate the oil leakage.
J2-787,ASNAP,2014/08/14 05:28:20,45.91726655,-129.99312900,2472.61,66.68,169.74,-10.1,-0.2,0.00,1505.76,1505.76,HMR2300,10820.0,22760.0,44006.7,50711.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:28:50,45.91714729,-129.99308707,2475.86,53.42,172.72,-9.4,0.6,0.00,1500.29,1500.29,HMR2300,11473.3,21193.3,45900.0,51842.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:29:20,45.91701984,-129.99306728,2477.40,39.26,173.20,-6.0,-0.2,0.00,1495.01,1495.01,HMR2300,14346.7,21233.3,44733.3,51553.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:29:50,45.91692491,-129.99305026,2478.72,28.70,171.06,-10.4,0.0,0.00,1485.71,1485.71,HMR2300,9600.0,22066.7,45093.3,51112.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:30:20,45.9167945,-129.9930098,2481.86,14.18,159.28,-7.5,-0.4,0.00,1480.74,1480.74,HMR2300,10513.3,25493.3,43326.7,51358.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:30:50,45.9167623,-129.9929997,2482.65,10.59,159.25,-7.1,0.1,0.00,1464.91,1464.91,HMR2300,11040.0,25100.0,43893.3,51754.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:31:20,45.9167347,-129.9930027,2482.41,7.52,162.44,-3.8,0.8,0.00,1448.13,1448.13,HMR2300,13440.0,23706.7,44460.0,52147.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:31:50,45.9167370,-129.9930062,2482.14,7.78,161.35,-5.5,-0.2,0.00,1433.28,1433.28,HMR2300,13140.0,25060.0,43860.0,52195.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:32:20,45.9166880,-129.9929779,2484.33,2.34,159.20,-8.2,1.0,0.00,1423.62,1423.62,HMR2300,10480.0,25026.7,43986.7,51681.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:32:50,45.9165540,-129.9929021,2490.22,-12.56,161.36,-0.2,-0.6,0.00,1422.71,1422.71,HMR2300,18446.7,24193.3,42573.3,52326.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:33:20,45.9165588,-129.9928873,2491.36,-12.02,159.86,-1.9,-0.5,0.00,1409.62,1409.62,HMR2300,15380.0,25106.7,43366.7,52417.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:33:50,45.9165647,-129.9928833,2491.68,-11.37,159.60,-2.8,0.1,0.00,1392.08,1392.08,HMR2300,14373.3,25033.3,43940.0,52573.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:34:20,45.9165646,-129.9928832,2491.68,-11.39,159.47,-1.2,-0.4,0.00,1374.23,1374.23,HMR2300,15520.0,25193.3,43566.7,52665.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:34:50,45.9165651,-129.9928831,2491.69,-11.32,159.06,-5.1,0.1,0.00,1362.79,1362.79,HMR2300,11913.3,25426.7,44646.7,52742.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:35:20,45.9165649,-129.9928839,2491.62,-11.35,160.49,-5.2,-0.2,0.00,1349.61,1349.61,HMR2300,13106.7,25340.0,44473.3,52837.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:35:50,45.9165647,-129.9928837,2491.64,-11.37,160.31,-3.7,-0.1,0.00,1334.50,1334.5,HMR2300,13880.0,25160.0,44420.0,52903.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:36:20,45.9165649,-129.9928837,2491.64,-11.35,160.13,-5.4,-0.0,0.00,1318.64,1318.64,HMR2300,12313.3,25280.0,44893.3,52972.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:36:50,45.9165642,-129.9928842,2491.61,-11.43,160.96,-3.2,0.2,0.00,1303.09,1303.09,HMR2300,13193.3,24480.0,45280.0,53137.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:37:20,45.9165654,-129.9928834,2491.66,-11.30,159.57,-5.6,-0.3,0.00,1287.36,1287.36,HMR2300,13180.0,25580.0,44573.3,53055.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:37:50,45.9165651,-129.9928837,2491.64,-11.33,159.87,-5.7,-0.3,0.00,1271.75,1271.75,HMR2300,12626.7,25540.0,44833.3,53120.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:38:20,45.9165647,-129.9928837,2491.64,-11.38,160.36,-2.9,0.1,0.00,1255.99,1255.99,HMR2300,14940.0,24826.7,44653.3,53230.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:38:50,45.9165647,-129.9928836,2491.65,-11.37,160.13,-3.5,-0.1,0.00,1240.00,1240,HMR2300,14013.3,25146.7,44786.7,53240.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:39:20,45.9165649,-129.9928837,2491.64,-11.35,160.02,-5.1,-0.1,0.00,1224.01,1224.01,HMR2300,12780.0,25426.7,45040.0,53277.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:39:50,45.9165645,-129.9928838,2491.64,-11.39,160.50,-1.8,-0.5,0.00,1208.04,1208.04,HMR2300,15573.3,25200.0,44320.0,53308.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:40:20,45.9165649,-129.9928836,2491.65,-11.35,159.96,-4.0,-0.4,0.00,1191.94,1191.94,HMR2300,13893.3,25486.7,44713.3,53309.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:40:50,45.9165647,-129.9928835,2491.66,-11.37,159.88,-3.0,-0.1,0.00,1176.12,1176.12,HMR2300,13886.7,25260.0,44913.3,53367.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:41:20,45.9165646,-129.9928835,2491.65,-11.39,160.05,-2.2,-0.3,0.00,1160.45,1160.45,HMR2300,14946.7,25193.3,44653.3,53404.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:41:50,45.9165647,-129.9928836,2491.65,-11.37,160.19,-3.6,0.0,0.00,1145.17,1145.17,HMR2300,12506.7,25133.3,45500.0,53463.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:42:20,45.9165649,-129.9928837,2491.64,-11.35,160.06,-4.9,-0.5,0.00,1129.13,1129.13,HMR2300,13160.0,25680.0,44986.7,53445.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:42:50,45.9165642,-129.9928838,2491.64,-11.42,160.43,-2.6,0.7,0.00,1113.66,1113.66,HMR2300,13180.0,24733.3,45640.0,53558.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:43:20,45.9165652,-129.9928834,2491.66,-11.31,159.50,-5.9,0.0,0.00,1097.47,1097.47,HMR2300,13006.7,25586.7,45133.3,53487.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:43:50,45.9165651,-129.9928834,2491.67,-11.33,159.46,-5.0,-0.0,0.00,1081.67,1081.67,HMR2300,13053.3,25486.7,45240.0,53540.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:44:20,45.9165646,-129.9928835,2491.66,-11.38,160.05,-2.8,0.2,0.00,1065.34,1065.34,HMR2300,14206.7,25013.3,45193.3,53571.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:44:50,45.9165648,-129.9928835,2491.66,-11.36,159.94,-3.9,0.1,0.00,1049.10,1049.1,HMR2300,13526.7,25240.0,45326.7,53614.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:45:20,45.9165645,-129.9928838,2491.64,-11.39,160.49,-2.5,-0.2,0.00,1032.94,1032.94,HMR2300,15200.0,25126.7,44866.7,53622.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:45:50,45.9165645,-129.9928836,2491.65,-11.39,160.07,-2.2,-0.5,0.00,1016.76,1016.76,HMR2300,15826.7,25300.0,44546.7,53618.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:46:20,45.9165649,-129.9928834,2491.66,-11.35,159.68,-4.6,0.4,0.00,1000.81,1000.81,HMR2300,12713.3,25173.3,45640.0,53650.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:46:50,45.9165648,-129.9928838,2491.63,-11.36,160.37,-4.7,-0.1,0.00,984.64,984.64,HMR2300,13360.0,25320.0,45400.0,53672.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:47:20,45.9165642,-129.9928844,2491.59,-11.42,161.42,-2.4,-0.7,0.00,968.60,968.6,HMR2300,15700.0,25200.0,44733.3,53689.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:47:50,45.9165648,-129.9928841,2491.61,-11.36,160.80,-5.7,-0.1,0.00,952.81,952.81,HMR2300,12460.0,25346.7,45693.3,53717.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:48:21,45.9165694,-129.9928761,2492.24,-10.85,144.28,-4.5,-0.5,0.00,937.79,937.79,HMR2300,9393.3,29433.3,43366.7,53246.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:48:51,45.9165694,-129.9928764,2492.21,-10.85,144.67,-6.1,0.0,0.00,922.95,922.95,HMR2300,7806.7,29006.7,44060.0,53325.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:49:21,45.9165692,-129.9928764,2492.21,-10.88,145.25,-4.6,-0.9,0.00,908.06,908.06,HMR2300,9900.0,29540.0,43186.7,53251.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:49:51,45.9165683,-129.9928775,2492.12,-10.97,147.26,-5.2,0.7,0.00,893.23,893.23,HMR2300,8760.0,28026.7,44666.7,53454.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:50:21,45.9165701,-129.9928758,2492.25,-10.77,143.27,-7.4,0.7,0.00,878.38,878.38,HMR2300,6546.7,28960.0,44333.3,53357.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:50:51,45.9165695,-129.9928761,2492.23,-10.84,144.68,-5.1,-0.5,0.00,863.96,863.96,HMR2300,9593.3,29393.3,43446.7,53325.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:51:21,45.9165648,-129.9928844,2491.59,-11.36,161.37,-5.8,-0.5,0.00,848.54,848.54,HMR2300,13340.0,25466.7,45446.7,53776.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:51:51,45.9165655,-129.9928837,2491.64,-11.28,159.84,-8.3,0.3,0.00,833.22,833.22,HMR2300,10606.7,25740.0,45980.0,53751.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:52:21,45.9165646,-129.9928847,2491.56,-11.39,162.05,-5.1,-0.6,0.00,817.91,817.91,HMR2300,13700.0,25173.3,45566.7,53830.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:52:51,45.9165642,-129.9928850,2491.54,-11.43,162.37,-3.6,-1.1,0.00,802.76,802.76,HMR2300,14506.7,25306.7,45226.7,53817.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:53:21,45.9165650,-129.9928842,2491.61,-11.34,160.81,-7.0,0.7,0.00,787.43,787.43,HMR2300,10726.7,24913.3,46560.0,53884.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:53:51,45.9165654,-129.9928836,2491.65,-11.30,159.56,-7.1,-0.1,0.00,771.94,771.94,HMR2300,11273.3,25773.3,45866.7,53806.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:54:21,45.9165655,-129.9928836,2491.65,-11.29,159.79,-8.4,1.0,0.00,756.48,756.48,HMR2300,10100.0,25133.3,46566.7,53871.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:54:51,45.9165647,-129.9928845,2491.58,-11.38,161.33,-5.6,-0.3,0.00,741.26,741.26,HMR2300,12446.7,25353.3,45860.0,53859.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:55:21,45.9165651,-129.9928839,2491.63,-11.33,160.25,-6.9,0.3,0.00,725.82,725.82,HMR2300,11240.0,25326.7,46200.0,53872.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:55:51,45.9165653,-129.9928839,2491.62,-11.31,160.10,-8.2,1.1,0.00,710.39,710.39,HMR2300,10013.3,25000.0,46700.0,53908.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:56:21,45.9165650,-129.9928840,2491.62,-11.34,160.37,-6.3,-0.2,0.00,694.77,694.77,HMR2300,11960.0,25606.7,45866.7,53874.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:56:51,45.9165645,-129.9928845,2491.58,-11.40,161.64,-4.9,0.0,0.00,678.90,678.9,HMR2300,13193.3,25000.0,45920.0,53923.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:57:21,45.9165649,-129.9928840,2491.62,-11.34,160.57,-5.6,-0.2,0.00,663.07,663.07,HMR2300,12740.0,25646.7,45633.3,53874.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:57:51,45.9165648,-129.9928840,2491.62,-11.36,160.65,-5.0,-0.4,0.00,647.39,647.39,HMR2300,13273.3,25600.0,45506.7,53873.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:58:21,45.9165639,-129.9928849,2491.55,-11.46,162.61,-1.3,-0.7,0.00,631.76,631.76,HMR2300,16513.3,24833.3,44973.3,53962.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:58:51,45.9165639,-129.9928845,2491.58,-11.46,162.19,-0.0,-1.2,0.00,616.03,616.03,HMR2300,17906.7,25146.7,44186.7,53902.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:59:21,45.9165641,-129.9928843,2491.60,-11.43,161.37,-2.0,-0.2,0.00,600.57,600.57,HMR2300,15480.0,24940.0,45273.3,53956.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 05:59:51,45.9165648,-129.9928837,2491.64,-11.36,160.34,-4.8,0.3,0.00,584.69,584.69,HMR2300,13313.3,25206.7,45813.3,53958.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:00:21,45.9165640,-129.9928842,2491.60,-11.45,161.47,-0.8,-0.1,0.00,569.11,569.11,HMR2300,16573.3,24760.0,45006.7,53975.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:00:51,45.9165641,-129.9928840,2491.62,-11.44,161.04,-0.8,0.0,0.00,553.56,553.56,HMR2300,16380.0,24826.7,45066.7,53997.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:01:21,45.9165644,-129.9928836,2491.65,-11.40,160.53,-1.3,0.1,0.00,537.84,537.84,HMR2300,16313.3,24946.7,44986.7,53965.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:01:51,45.9165646,-129.9928836,2491.65,-11.39,159.96,-3.8,0.2,0.00,522.05,522.05,HMR2300,13553.3,25326.7,45686.7,53966.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:02:21,45.9165643,-129.9928838,2491.64,-11.42,160.63,-0.8,-0.3,0.00,506.42,506.42,HMR2300,16686.7,25160.0,44746.7,53979.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:02:51,45.9165644,-129.9928836,2491.65,-11.41,160.38,-1.5,0.0,0.00,491.03,491.03,HMR2300,15906.7,25113.3,45060.0,53982.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:03:21,45.9165642,-129.9928837,2491.64,-11.42,160.54,-0.2,-0.3,0.00,475.71,475.71,HMR2300,17126.7,25146.7,44586.7,53978.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:03:51,45.9165642,-129.9928838,2491.64,-11.42,160.61,-0.7,-0.3,0.00,460.71,460.71,HMR2300,16620.0,25246.7,44720.0,53976.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:04:21,45.9165643,-129.9928836,2491.65,-11.42,160.31,-0.3,-0.4,0.00,445.74,445.74,HMR2300,17053.3,25226.7,44593.3,53997.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:04:51,45.9165644,-129.9928834,2491.66,-11.41,159.97,-0.6,-0.2,0.00,430.45,430.45,HMR2300,16646.7,25253.3,44740.0,54004.7,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:05:21,45.9165647,-129.9928829,2491.71,-11.38,159.00,-1.2,0.2,0.00,414.90,414.9,HMR2300,15766.7,25360.0,44993.3,54001.1,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:05:51,45.9165649,-129.9928827,2491.72,-11.35,158.87,-1.7,0.4,0.00,399.04,399.04,HMR2300,15800.0,25306.7,44993.3,53985.8,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:06:21,45.9165650,-129.9928827,2491.72,-11.33,158.62,-3.0,0.5,0.00,383.09,383.09,HMR2300,14480.0,25426.7,45400.0,54012.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:06:51,45.9165646,-129.9928829,2491.71,-11.38,159.02,-1.2,0.1,0.00,367.53,367.53,HMR2300,15853.3,25440.0,44926.7,54008.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:07:21,45.9165649,-129.9928827,2491.72,-11.35,158.67,-2.3,0.0,0.00,352.24,352.24,HMR2300,15206.7,25600.0,45060.0,54009.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:07:51,45.9165650,-129.9928827,2491.72,-11.34,158.59,-3.0,0.1,0.00,337.69,337.69,HMR2300,14313.3,25686.7,45293.3,54001.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:08:21,45.9165651,-129.9928827,2491.72,-11.33,158.41,-3.4,-0.0,0.00,323.44,323.44,HMR2300,14053.3,25893.3,45240.0,53987.2,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:08:51,45.9165648,-129.9928825,2491.74,-11.36,158.39,-1.0,0.1,0.00,309.10,309.1,HMR2300,16000.0,25566.7,44786.7,53995.4,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:09:21,45.9165650,-129.9928824,2491.74,-11.33,158.13,-2.1,0.2,0.00,294.45,294.45,HMR2300,15080.0,25693.3,45046.7,54007.0,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:09:51,45.9165651,-129.9928822,2491.76,-11.32,157.75,-2.5,0.0,0.00,279.47,279.47,HMR2300,14560.0,25993.3,45020.0,53985.6,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:10:21,45.9165651,-129.9928821,2491.77,-11.33,157.56,-1.4,0.1,0.00,264.29,264.29,HMR2300,15433.3,25866.7,44806.7,53989.9,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:10:51,45.9165655,-129.9928822,2491.76,-11.29,157.29,-4.2,-0.7,0.00,248.88,248.88,HMR2300,13086.7,26780.0,44893.3,53887.3,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:11:21,45.9165653,-129.9928818,2491.79,-11.30,157.18,-2.5,0.7,0.00,233.54,233.54,HMR2300,14606.7,25486.7,45046.7,53778.5,,,,,,,,RB-14-03,,
J2-787,ASNAP,2014/08/14 06:11:51,45.9165652,-129.9928820,2491.78,-11.31,157.45,-2.2,0.7,0.00,218.04,218.04,HMR2300,15060.0,25373.3,44973.3,53788.6,,,,,,,,RB-14-03,,
